Var1	Var2	Var3	Var4	Var5_1	Var5_2	Var5_3	Var5_4	Var5_5	Var5_6	Var5_7	Var5_8	Var5_9	Var5_10	Var5_11	Var5_12	Var5_13	Var5_14	Var5_15	Var5_16	Var5_17	Var5_18	Var5_19	Var5_20	Var5_21	Var5_22	Var5_23	Var5_24	Var5_25	Var5_26	Var5_27	Var5_28	Var5_29	Var5_30	Var5_31	Var5_32	Var5_33	Var5_34	Var5_35	Var5_36	Var5_37	Var5_38	Var5_39	Var5_40	Var5_41	Var5_42	Var5_43	Var5_44	Var5_45	Var5_46	Var5_47	Var5_48	Var5_49	Var5_50	Var5_51	Var5_52	Var5_53	Var5_54	Var5_55	Var5_56	Var5_57	Var5_58	Var5_59	Var5_60	Var5_61	Var5_62	Var5_63	Var5_64	Var5_65	Var5_66	Var5_67	Var5_68	Var5_69	Var5_70	Var5_71	Var5_72	Var5_73	Var5_74	Var5_75	Var5_76	Var5_77	Var5_78	Var5_79	Var5_80	Var5_81	Var5_82	Var5_83	Var5_84	Var5_85	Var5_86	Var5_87	Var5_88	Var5_89	Var5_90	Var5_91	Var5_92	Var5_93
r_1112	AKG transporter, mitochonrial	Seq_2022	2-oxoglutarate[c] + citrate[m] <=> 2-oxoglutarate[m] + citrate[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1113	allantoate uniport	Seq_1784 or Seq_5359	allantoate[e] => allantoate[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1114	allantoin uniport	Seq_1897 or Seq_2089	allantoin[e] => allantoin[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1115	ammonia transport	Seq_91 or Seq_1594	ammonium[e] <=> ammonium[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64451104511798e-06	0	0	0	0
r_1116	AMP/ATP transporter	Seq_1998	AMP[p] + ATP[c] + H+[p] => AMP[c] + ATP[p] + H+[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.632476591729383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1118	aspartate-glutamate transporter	Seq_4666	L-aspartate[m] + L-glutamate[c] => L-aspartate[c] + L-glutamate[m]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.597649803026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.2225552245421e-07	0	0	0	0
r_1119	biotin uptake	Seq_2457 or Seq_4649	biotin[e] + H+[e] => biotin[c] + H+[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1120	carnithine-acetylcarnithine carrier	Seq_4174	(R)-carnitine[m] + O-acetylcarnitine[c] => (R)-carnitine[c] + O-acetylcarnitine[m]	3.32557806976744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00059691915572202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.2225552245421e-07	0	0	0	0
r_1121	ceramide-2' (sphinganine:n-C24:0OH) transport		ceramide-2' (C24)[er] <=> ceramide-2' (C24)[g]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4999635000001	0	0	0	36.4999635000001	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4999635	0	0	0	36.499963499998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4999634999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1122	ceramide-2' (sphinganine:n-C26:0OH) transport		ceramide-2' (C26)[er] <=> ceramide-2' (C26)[g]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.99897838728809	0	0	0	0	0	0	0	0	36.4999635	0	0	0	0	0	0	0	0	0	0	0	0	36.4999635000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4999635	0	0	0	0	0	0	0	36.4999635000005	0	0	0
r_1123	ceramide-3 (Phytosphingosine:n-C24:0OH) transport		ceramide-3 (C24)[er] <=> ceramide-3 (C24)[g]	0	0	0	0	0	0	0	0	0	0	0	36.4999635000005	0	0	0	0	0	0	0	0	36.4999635000001	0	0	0	36.4999396994024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4999634999979	0	0	0	0	0	0	0	0	0	36.4999634999973	36.4999635	0	0	0	0	0	0	36.4999509822274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4999634999996	0	0	36.4999635000001	0	0
r_1124	ceramide-3 (Phytosphingosine:n-C26:0OH) transport		ceramide-3 (C26)[er] <=> ceramide-3 (C26)[g]	0	36.4999634999991	0	0	0	0	0	0	0	36.4999635000005	36.4999635000001	0	0	0	0	0	0	21.4973087360657	0	0	0	0	0	0	0	0	0	36.4999634999994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.7998871235372	0	0	0	36.4999635000001	0	0	0	36.4999635000001	0	0	0	0	0	0	0	0	0	0	36.4999635000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4999635	0	0	0	0	0	0	0
r_1125	choline transport	Seq_4958 or Seq_5123	choline[e] + H+[e] => choline[c] + H+[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1126	citrate transport	Seq_3508	(S)-malate[m] + citrate[c] <=> (S)-malate[c] + citrate[m]	-2.37209065116279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00059691915572202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8.2225552245421e-07	0	0	0	0
r_1127	citrate transport	Seq_3508	citrate[c] + phosphoenolpyruvate[m] <=> citrate[m] + phosphoenolpyruvate[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1128	citrate transport	Seq_3508	citrate[c] + isocitrate[m] <=> citrate[m] + isocitrate[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.84614466278222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.2225552245421e-07	0	0	0	0
r_1129	coenzyme A transport	Seq_3255	coenzyme A[c] => coenzyme A[m]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1130	CTP transport	Seq_1339	CMP[m] + CTP[c] + H+[c] => CMP[c] + CTP[m] + H+[m]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1131	CTP/CMP antiport	Seq_1339	CMP[m] + CTP[c] + 2 H+[c] => CMP[c] + CTP[m] + 2 H+[m]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1133	cytosine transport	Seq_2544 or Seq_1825	cytosine[e] + H+[e] => cytosine[c] + H+[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1134	D-fructose transport	Seq_1183 or Seq_4936	D-fructose[e] + H+[e] => D-fructose[c] + H+[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1135	D-galactose transport	Seq_1183 or Seq_4936 or Seq_847	D-galactose[e] + H+[e] => D-galactose[c] + H+[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1136	D-lactate transport	Seq_2449 or Seq_325	(R)-lactate[e] + H+[e] <=> (R)-lactate[c] + H+[c]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
